"s","t","y","muhat","sigmahat","risk_c_95p06391","event_c_95p06391","risk_c_110p74993","event_c_110p74993"
8,64,90.1319900422358,95.5778524810128,4.35252788705597,0.546997542494971,0,0.000245327015292007,0
8,65,91.9417538309301,90.7587251627962,4.16016156813998,0.150367173018354,0,7.722482098238e-07,0
8,66,92.0499225769805,90.9897012413663,4.25330429806621,0.169058484308371,0,1.69337276112458e-06,0
8,67,89.106415689832,90.6495561161922,4.43182419561989,0.159611011662921,0,2.87387546515916e-06,0
8,68,73.2624484092143,73.6242799133557,3.60790459843319,1.40435385542759e-09,0,0,0
8,69,73.6861742927591,72.2655222329134,3.81639423019627,1.15892839769316e-09,0,0,0
8,70,83.6348083524603,81.8767492866803,4.22758455450855,0.00090636585293058,0,4.25426360806114e-12,0
8,71,78.2338350810107,80.3130560348691,3.77047023209988,4.5728561667624e-05,0,3.33066907387547e-16,0
8,72,65.3572058252832,68.8942897334285,3.24683359674522,3.33066907387547e-16,0,0,0
8,73,65.2031722468275,64.5547606397029,2.81666462560884,0,0,0,0
8,74,65.7729705469976,65.4381290419065,3.01048110551184,0,0,0,0
8,75,68.3429418695367,69.9846568564271,3.12019174623771,4.44089209850063e-16,0,0,0
8,76,70.416628323145,70.4322268822239,3.20290613334537,7.32747196252603e-15,0,0,0
8,77,70.116247844676,71.3833463739607,2.99161249202009,1.22124532708767e-15,0,0,0
8,78,67.7314135678977,66.7287326811536,3.20715699110072,0,0,0,0
8,79,69.914764878963,70.5365899133898,3.42047815049036,3.73034936274053e-13,0,0,0
8,80,69.5436183025357,69.4749151778923,2.90528858063697,0,0,0,0
8,81,76.6664890187873,77.1924746425633,4.07455673281649,5.76991359502177e-06,0,1.11022302462516e-16,0
8,82,79.3589783908139,77.614925342547,4.40796124376944,3.77084779294989e-05,0,2.79776202205539e-14,0
8,83,66.9992673773791,68.659923447352,3.32567619087152,9.99200722162641e-16,0,0,0
8,84,70.8680548054323,68.7249553521274,2.90456132208607,0,0,0,0
8,85,72.1994952157499,70.6197239276036,3.00941875195993,2.22044604925031e-16,0,0,0
8,86,73.1297250968314,72.2016508403854,2.60100000778135,0,0,0,0
8,87,74.0539233068619,71.8215307438845,2.73350105077187,0,0,0,0
8,88,74.4399132914978,73.8290106577077,3.09792417731126,3.5766944961324e-12,0,0,0
8,89,82.8140148042719,81.2076653575941,4.01210498587059,0.000276568775399499,0,8.97060203897126e-14,0
8,90,79.7359928353649,80.6867671499863,3.73802558479169,5.99853058402822e-05,0,4.44089209850063e-16,0
8,91,83.1476455501441,85.0438111239678,4.03762210467309,0.00653817611720786,0,9.66023927517767e-11,0
9,2,73.6122949054492,75.1181637613737,3.05079958151994,3.11995984603186e-11,0,0,0
9,3,74.7865685079198,72.8410606785177,2.50393368736486,0,0,0,0
9,4,76.0304017087692,74.4192473813291,2.79913933892318,8.19344592173366e-14,0,0,0
9,5,74.5101446602636,73.2590577190314,2.77357495417962,1.88737914186277e-15,0,0,0
9,6,77.8523869306013,77.4284391208356,2.84961859821885,3.03287839287236e-10,0,0,0
9,7,74.161172571429,73.2950433074227,2.46647978661364,0,0,0,0
9,8,75.8810509421322,74.195677506028,2.67549189199029,3.10862446895044e-15,0,0,0
9,9,78.360040741899,76.9985236987819,2.73836437763095,2.09575690135466e-11,0,0,0
9,10,75.8740459857685,76.4227790326029,2.91107423465982,7.5916051223146e-11,0,0,0
9,11,77.9137540064803,75.4622593887779,2.44789556119009,5.55111512312578e-16,0,0,0
9,12,79.2845853549562,80.2550195254179,2.87982065086767,1.35700587100551e-07,0,0,0
9,13,81.114103956973,79.2921162928506,3.10503007332501,1.89281174289846e-07,0,0,0
9,14,77.8572550733328,78.8433300996241,3.01997636187948,3.91300187807531e-08,0,0,0
9,15,80.1737997516994,80.0326318316677,3.40744886914474,5.13760228815219e-06,0,0,0
9,16,73.9829235962995,74.7055697888424,2.88286963201022,8.21565038222616e-13,0,0,0
9,17,73.6896647907624,72.7951178550292,2.86381493548774,3.77475828372553e-15,0,0,0
9,18,76.7132861480837,76.1918629223752,3.42031066639523,1.71790128788984e-08,0,0,0
9,19,74.368303396895,73.9998557723862,2.602580081561,3.33066907387547e-16,0,0,0
9,20,74.8734936382329,72.1184928285547,3.13417425532907,1.23012711128467e-13,0,0,0
9,21,81.606704340181,78.2721776007307,2.99779598462678,1.06338789995775e-08,0,0,0
9,22,85.3621739262955,84.5670980996646,3.61211262209072,0.0018303875679484,0,2.1049828546893e-13,0
9,23,83.2558091387409,80.3784444660054,3.45959593845156,1.0936995466504e-05,0,0,0
9,24,76.4869734170616,78.1132778466845,3.07229766274947,1.72173538759424e-08,0,0,0
9,25,78.0414554827906,78.2548754416952,2.8210912026001,1.2740273280798e-09,0,0,0
9,26,87.4526980103337,87.4933995886444,3.72643674027142,0.0210987003389846,0,2.17452500450577e-10,0
9,27,91.5884459248443,91.4750796322789,3.47107939713157,0.150586008507427,0,1.404172089714e-08,0
9,28,93.2426025578663,94.2676248284228,3.99475918095477,0.421001390935877,0,1.84578607960173e-05,0
9,29,86.6237358687225,89.0403453590546,3.62588554090449,0.0483299124283073,0,1.06619257866924e-09,0
9,30,82.7731762641578,82.4533401884211,3.2087093566737,4.24541310951598e-05,0,0,0
9,31,91.8378484500401,88.9794023982001,4.00163568174549,0.0641920493527606,0,2.65795871978725e-08,0
9,32,90.7402421239276,91.0968516020171,3.69109810994427,0.141240288376405,0,5.06288938550981e-08,0
9,33,84.3391515952441,83.3945035861566,3.35350201039192,0.000250924927058138,0,2.22044604925031e-16,0
9,34,79.814581301484,79.4054465846765,3.35091019025195,1.48489330997759e-06,0,0,0
9,35,80.5328503264632,80.3467960090735,3.55967148930778,1.77939905459112e-05,0,0,0
9,36,83.6576182523146,83.5140498934329,3.63972823630699,0.000753647679474168,0,3.63042929052426e-14,0
9,37,77.2546242916679,78.9744740716875,3.31088060013863,5.88223380337816e-07,0,0,0
9,38,79.5645328048665,78.3917255127371,3.3691642154018,3.7400928132314e-07,0,0,0
9,39,74.7243437326283,73.3515381563836,3.51472395073962,3.255266056712e-10,0,0,0
9,40,76.1635292602195,75.4350273492081,3.2065731038317,4.63633353930959e-10,0,0,0
9,41,76.1874832572466,76.151128048253,3.23032076172305,2.38836905808171e-09,0,0,0
9,42,79.936109844694,79.3330677636567,3.52542701101554,4.05783449319852e-06,0,0,0
9,43,82.8345839142476,82.137251422111,4.1306268732701,0.000875620427000401,0,2.14994688718662e-12,0
9,44,73.0684593558352,72.2969908559563,2.67429528537156,0,0,0,0
9,45,74.4237210058676,72.8577477499285,2.93432682129926,1.89848137210902e-14,0,0,0
9,46,81.0822100790699,79.9928061978021,3.66489722534807,1.95880791793446e-05,0,0,0
9,47,84.2791343332254,81.3499698887859,3.41486592931288,2.96030802189318e-05,0,0,0
9,48,83.1602777565262,80.1869591437356,3.45068359664453,8.11468305039753e-06,0,0,0
9,49,75.4718225960284,75.9751628734772,3.20450279075833,1.28571997493054e-09,0,0,0
9,50,80.1514616796202,80.4052229210675,3.72518448884172,4.15943661834506e-05,0,2.22044604925031e-16,0
9,51,74.2019793526411,73.1082842947679,2.5591363482741,0,0,0,0
9,52,76.9251919815117,77.4674709134278,2.90627496337898,7.03675229196676e-10,0,0,0
9,53,72.9878171297155,72.2514891886169,2.89402987647507,1.55431223447522e-15,0,0,0
9,54,78.8983227438503,79.0967465199545,3.18456689384303,2.66661114189937e-07,0,0,0
9,55,73.0176617785242,72.0159249144277,2.83467338602737,2.22044604925031e-16,0,0,0
9,56,71.8808241596024,70.1477683943571,2.45178160900873,0,0,0,0
9,57,73.5810249825339,70.5370986757374,2.61088573551205,0,0,0,0
9,58,81.2547128170277,78.5284813723121,3.95367437914793,1.44291305083089e-05,0,2.22044604925031e-16,0
9,59,80.6739318419527,81.5257810819044,3.50868692790947,5.70518499279915e-05,0,0,0
9,60,70.1524136933879,69.5982401905274,2.0998130079262,0,0,0,0
9,61,68.9676078666526,67.4639019426808,2.21312455403589,0,0,0,0
9,62,71.9449565722591,70.3168325439161,2.33695472235651,0,0,0,0
9,63,71.989575308436,73.2496362065736,2.55307250995769,0,0,0,0
9,64,73.9973423716676,75.8109053188792,2.58954819946938,5.22915044598449e-14,0,0,0
9,65,70.3340952243742,74.3042983834146,2.68025145727265,4.77395900588817e-15,0,0,0
9,66,81.6291951457377,79.6806598748218,3.64672629899586,1.23036068455651e-05,0,0,0
9,67,87.4623423246408,89.2152268302969,3.72895913668726,0.0583881769330357,0,3.84789455853962e-09,0
9,68,90.9552574317955,94.6637345183006,4.02733703711883,0.460424366985155,0,3.24496399416452e-05,0
9,69,82.677872283345,86.9576968743024,3.37479757733733,0.00815319185405061,0,8.94728735545414e-13,0
9,70,83.6579092055043,86.7624584042388,3.14162257743435,0.00411593164699176,0,1.12132525487141e-14,0
9,71,85.3303843575691,92.3773784605661,3.07750204445727,0.191342893307478,0,1.18659648773445e-09,0
9,72,87.678366572715,92.8298728082043,3.17144795779545,0.24058510199512,0,8.00221444663407e-09,0
9,73,87.6709685471778,92.4302594416306,3.34465178378659,0.215517638129692,0,2.15930167080103e-08,0
9,74,87.0206501449387,89.5674189776567,3.33283357139641,0.0495539046577034,0,1.03736241818808e-10,0
9,75,90.3476274062991,88.0770870677658,4.03435804083318,0.0416519136193374,0,9.55133416802312e-09,0
9,76,75.5185990446981,74.6552898570979,2.97315112562852,3.34077210339956e-12,0,0,0
9,77,72.0044146069582,72.7978365072162,3.41606751678986,3.56153995184627e-11,0,0,0
9,78,74.7460338547509,75.1574245876551,3.47518948585539,5.07591468856816e-09,0,0,0
9,79,76.7991853566202,72.2925551377312,3.57157973552685,9.10590491898233e-11,0,0,0
9,80,72.0453258124219,74.9660245041137,2.45345155686977,1.11022302462516e-16,0,0,0
9,81,72.4534057931662,69.4751851661728,1.58377881060716,0,0,0,0
9,82,73.00653714072,73.1892484241599,1.40756615352346,0,0,0,0
9,83,74.3924077899739,73.8646775405003,1.7534026805914,0,0,0,0
9,84,71.8654285461755,71.4512974194673,1.93989376958132,0,0,0,0
9,85,72.5268301229897,69.6178110148035,2.66068006683386,0,0,0,0
9,86,73.9165507982247,71.0903712499289,3.99999770885141,1.02756858577635e-09,0,0,0
9,87,80.5915301315098,79.8648337154469,4.10753889245247,0.000107677571304698,0,2.75335310107039e-14,0
10,2,91.9190301791475,93.3361172797489,3.91815980415348,0.329617235764278,0,4.40718885108549e-06,0
10,3,94.4980361717392,99.9116183031891,3.80012365325802,0.898964135282716,0,0.00217161552634559,0
10,4,101.125415764949,107.157011808019,3.73462003996976,0.999398373324883,1,0.168010656313908,0
10,5,100.011175861886,98.9988061387729,3.91832219640237,0.842366111903156,1,0.0013542546010592,0
10,6,96.0243767959929,97.9965991743396,3.3553914954927,0.808947160434133,1,7.21013570474938e-05,0
10,7,101.928933740003,106.042805945961,3.82238774441589,0.99796227087532,1,0.109075283904993,0
10,8,106.127662455852,110.789077844655,3.71607588309431,0.999988401336752,1,0.504203032035944,0
10,9,98.9162678341672,103.502297783179,4.21806588522193,0.977278735437629,1,0.0428768710987441,0
10,10,102.9479412596,104.062912848234,3.83585743760204,0.990512488906009,1,0.0406414430849397,0
10,11,98.4628299044744,98.2120657097992,3.85968546480537,0.792650104650896,1,0.000580248977719799,0
10,12,103.919799194204,105.597896280798,3.81799848465813,0.997101372803101,1,0.0886032853198769,0
10,13,100.115717921326,102.000053065945,3.91055844455343,0.961943311014124,1,0.0126268476403019,0
10,14,94.667878027833,96.5200139267601,3.77503126115337,0.650147910589549,0,8.17933253242087e-05,0
10,15,99.7915172796149,99.2967436371773,3.60209645951993,0.880023230902983,1,0.00073742267889243,0
10,16,95.5743256265552,97.3078392410987,3.81838318243691,0.721621374904119,1,0.000215479872690438,0
10,17,90.7809735061995,89.7726339309719,3.88227076810225,0.086451787085004,0,3.27026555835275e-08,0
10,18,96.3557164386212,100.114680995947,3.75083674116463,0.910940930031393,1,0.00228818187359703,0
10,19,103.446620113071,104.339332716906,3.66980196151781,0.994256103136422,1,0.0403316719951707,0
10,20,96.6775961953039,94.6701221442797,3.78100707534748,0.45852562853162,1,1.0556483904911e-05,0
10,21,99.7521392150797,100.42205232465,3.56122956828966,0.933783521265512,1,0.00186529761739329,0
10,22,97.3796364889061,96.9529881343581,4.01893672879389,0.680838343072582,1,0.000298490578063859,0
10,23,82.1225508241695,83.3214991167696,3.66253095804404,0.000672755317792539,0,3.47499806707674e-14,0
10,24,79.9130638119614,80.0422806453328,3.70630651761052,2.52834180740624e-05,0,1.11022302462516e-16,0
10,25,75.3927759458964,73.4576009133984,3.24224469149608,1.33240085631314e-11,0,0,0
10,26,80.1503878047203,81.1219113595638,4.02304214979257,0.000264587649590364,0,8.88178419700125e-14,0
10,27,74.2813307058735,76.200664878179,4.45088034533342,1.12713217614857e-05,0,4.21884749357559e-15,0
10,28,70.7715208693819,66.1969989937292,2.99245620345937,0,0,0,0
10,29,77.1943521368192,74.7446441663146,3.0615562929752,1.60166324647548e-11,0,0,0
10,30,79.2651517647027,76.0192057239343,3.45136630739501,1.71421484784773e-08,0,0,0
10,31,76.968496337497,75.2487943375851,3.12470136098175,1.13811626789584e-10,0,0,0
10,32,77.138817945983,74.1226745127226,3.51405717625491,1.26679289280673e-09,0,0,0
10,33,79.0404532695434,78.964332253497,3.62649207184325,4.50975913091067e-06,0,0,0
10,34,85.0337355062179,87.3002302950224,4.09151100265836,0.0288803914746262,0,4.98305197105253e-09,0
10,35,83.5449997356584,85.3017086021587,3.83983064044109,0.00550546182877998,0,1.70787828324137e-11,0
10,36,76.3422063629135,77.6026813574866,3.26408177328801,4.40970840953625e-08,0,0,0
10,37,85.376358596527,86.1396511841603,3.84422943318672,0.0101307804554017,0,7.67402807966278e-11,0
10,38,75.2744555822979,76.3956127473645,3.456038098884,3.30159531936047e-08,0,0,0
10,39,74.8446246125903,71.7287977457819,3.03118791763124,6.88338275267597e-15,0,0,0
10,40,75.6447685774339,72.5424675661243,2.96115627862136,1.4210854715202e-14,0,0,0
10,41,75.1044002957912,72.4437155779972,3.07428063399652,9.34807786734382e-14,0,0,0
10,42,75.8982072489388,76.3832408662956,3.29927358656826,7.4785411197098e-09,0,0,0
10,43,76.9946933249038,74.9562954881308,3.14410799126194,8.00994826022361e-11,0,0,0
10,44,77.8193562057604,74.9419765291387,3.03267715710792,1.62208024789834e-11,0,0,0
10,45,81.9730387404888,82.984685935135,3.70175373732347,0.00055098686806665,0,3.17523785042795e-14,0
10,46,82.7614333915486,83.303174406684,3.13340731782157,8.72478400558707e-05,0,0,0
10,47,88.4729418986805,89.410667411726,4.01129327014428,0.0793685785396464,0,5.19420251254843e-08,0
10,48,98.8009354310552,98.8553699637807,4.41355858395717,0.804843092742654,1,0.0035193925861986,0
10,49,117.665805070956,117.718821743844,4.86609195493966,0.999998385346042,1,0.923947243874838,1
10,50,123.130189441626,117.849569605597,4.16774107387644,0.999999977133377,1,0.955760399289929,1
10,51,114.899446296511,114.541282285853,4.05836093091198,0.999999203973738,1,0.824901848048826,1
10,52,110.279788747351,107.095857419035,3.92662130825989,0.998908730496293,1,0.176033194685701,0
10,53,115.67073359036,114.805790998473,4.71272821367572,0.999985994124079,1,0.805276095165052,1
10,54,129.385176528066,122.752723829562,4.38959488569871,0.999999999858512,1,0.996875056131383,1
10,55,115.006859220665,117.13138652779,4.29589048772868,0.999999860331933,1,0.931291656519459,1
10,56,110.58471499747,109.279252162788,4.11014458768366,0.999728503827057,1,0.360240601671727,0
10,57,105.36894615617,105.636771104561,4.26798725591478,0.993380000834849,1,0.115453638017519,0
10,58,106.567673855335,105.312390500066,4.13314110139783,0.993423259331436,1,0.0941551541045635,0
10,59,98.9152717361237,101.384335225072,4.11521368591043,0.937714641396576,1,0.0114276229642362,0
10,60,102.348374268463,103.638559531012,4.25212454226782,0.97812909935961,1,0.0472200941969739,0
10,61,115.314568202043,108.887478479482,4.17557430628491,0.999534484297726,1,0.327786339676884,1
10,62,108.56597136949,103.646815490881,3.92675490000509,0.985583063086757,1,0.0352331871076179,0
10,63,105.070166859406,105.399132417461,4.01664051795612,0.9949604147178,1,0.0914043657919668,0
10,64,100.672901638921,95.0423847552903,3.87689509089056,0.497785057801954,1,2.54367078634798e-05,0
10,65,100.91111413473,100.800204250904,4.06192053413461,0.92105629110776,1,0.00715250063707329,0
10,66,94.8697196408524,99.1395302791259,4.69307388387297,0.807421362199799,0,0.00668155448439078,0
10,67,80.6813658845585,82.9166556700192,4.30261021348634,0.00237713011680185,0,4.93506346899153e-11,0
10,68,83.6086926232728,83.8036488851442,3.96309811512714,0.00224666125367001,0,5.25657295469273e-12,0
10,69,81.7955227999072,81.114593681779,3.76819493525915,0.000107013951023083,0,1.88737914186277e-15,0
10,70,85.8765560120439,85.7919132030985,4.09336352826343,0.0117523830610964,0,5.39747357919396e-10,0
10,71,87.738557414326,85.5153199079513,3.69995632490058,0.0049295777029893,0,4.54425386209323e-12,0
10,72,96.5776138715643,94.5359919594698,4.1707645916899,0.449638103766432,1,5.06366274954928e-05,0
10,73,93.583782205674,94.6218448979234,3.71890380642925,0.452689330764423,0,7.22913600426089e-06,0
10,74,89.435809437304,91.7107320352297,4.08028071893526,0.205595171575947,0,1.53449182282994e-06,0
10,75,89.8559149303105,87.8671913183146,3.56876398938038,0.0218693864431462,0,7.18350934292289e-11,0
10,76,91.1100216788813,92.9842920597031,3.51264839350765,0.276912939150633,0,2.12262610377323e-07,0
10,77,93.3466654939091,93.7852521987516,3.66343867612413,0.363532642644254,0,1.82122367120563e-06,0
10,78,95.7803905124147,96.1590456270127,3.47827434417831,0.623562381794875,1,1.36518861962864e-05,0
10,79,95.3593178564352,97.8186451333454,3.70892589474855,0.7711778326842,1,0.000244665224781837,0
10,80,96.219470506652,95.6678199292123,3.84929206595593,0.562333714220027,1,4.4615443730911e-05,0
10,81,93.2048118741126,94.2965725778984,4.04929303366418,0.424850872161682,0,2.4195432345997e-05,0
10,82,103.565178822166,99.5109046314719,4.13796254158706,0.858741504555277,1,0.00330303455774394,0
10,83,76.8896851827261,80.0658478466403,3.47457037207181,7.92532144189284e-06,0,0,0
10,84,76.5732365658424,72.5317540676693,3.13249525839599,3.1685765122802e-13,0,0,0
10,85,76.5778237262748,73.4321127623461,2.91528474404162,5.85087533977457e-14,0,0,0
10,86,78.3769827300991,73.4129635291699,2.88831385935005,3.28626015289046e-14,0,0,0
10,87,79.8658046169489,78.0751724785009,2.87316345434546,1.68064984151783e-09,0,0,0
10,88,74.6997616757636,73.2256727196583,2.79878357173735,2.99760216648792e-15,0,0,0
10,89,81.1776683664295,79.2734859625171,3.19727986007644,3.93214412475196e-07,0,0,0
10,90,85.7638950892689,87.5004290415172,3.95357375854113,0.0278692684251259,0,2.04356076505263e-09,0
10,91,79.813917984568,80.7464637492806,3.84911343819412,9.97401856660529e-05,0,3.21964677141295e-15,0
11,2,77.0279427644033,77.7751158558636,3.89906318923246,4.62311871418652e-06,0,0,0
11,3,70.4893022115272,70.1750229970444,3.26631111921639,1.26565424807268e-14,0,0,0
11,4,75.5775144437081,74.2365942253273,3.4974606178163,1.30050159530271e-09,0,0,0
11,5,73.5921939002695,73.8243870201306,3.46592302737631,4.44673742272528e-10,0,0,0
11,6,79.7704438865068,76.1976567598237,3.48401588651883,3.06292777807471e-08,0,0,0
11,7,76.178100127595,76.4482032542297,3.48344389572783,4.5445668450661e-08,0,0,0
11,8,78.6777590962568,75.920941410772,3.44903532159781,1.42640189659815e-08,0,0,0
11,9,75.9996149821319,75.4386149267736,3.48012945245272,8.53998305405668e-09,0,0,0
11,10,74.0096699054123,72.4627454519599,3.14154889268572,3.13971071363994e-13,0,0,0
11,11,72.0741621088047,73.5892890518926,3.43715630764224,2.08154382619341e-10,0,0,0
11,12,72.6544720413328,72.0077367013822,3.30177287000077,1.4450662888521e-12,0,0,0
11,13,75.032223857465,73.3491045258984,3.56434700846656,5.56759083281122e-10,0,0,0
11,14,73.8753272242867,71.1691084950934,3.39309693485151,9.46243083888021e-13,0,0,0
11,15,73.3100602625127,72.178118429304,3.26456734010336,1.18849374786123e-12,0,0,0
11,16,72.7592160692295,70.451553847697,3.47796482465454,7.38409333678192e-13,0,0,0
11,17,71.3592279901976,71.089936695608,3.52914766525548,5.48616707618521e-12,0,0,0
11,18,78.115798459453,74.2293914903526,3.47295853613977,9.92259829857289e-10,0,0,0
11,19,70.5880960184207,70.0182222989075,3.30283888990385,1.68753899743024e-14,0,0,0
11,20,73.4338635380485,72.0931545470949,3.71987866016316,3.30533600489957e-10,0,0,0
11,21,72.4605979199165,70.8919862782695,3.6895084344877,2.84753332024934e-11,0,0,0
11,22,80.3983715450123,78.4993783274524,4.18054919017577,3.71177809668222e-05,0,6.10622663543836e-15,0
11,23,86.8686627348428,84.0597008018035,3.66243858548424,0.00132959701633628,0,1.57762691799235e-13,0
11,24,77.0910295576002,80.7504727934198,4.14301332221928,0.000275312550257478,0,2.22710738739806e-13,0
11,25,72.4444882693519,71.6819350490571,3.50133506429223,1.21098686634014e-11,0,0,0
11,26,82.4733729783819,79.9943104397472,4.24333302275864,0.000191623609508751,0,2.11497486191092e-13,0
11,27,92.1661059064869,91.3647909377191,3.98853521973568,0.176849619065381,0,5.86293924964565e-07,0
11,28,102.583640682665,104.733366606353,4.25422871607664,0.988484042724637,1,0.0786436674146119,0
11,29,105.687542241396,103.423425632928,3.7610653279692,0.986880153779441,1,0.0257083447365005,0
11,30,110.89768336855,109.836308678889,3.96255387024527,0.999903497148697,1,0.408827192443693,1
11,31,115.867745541281,116.920580631129,4.0784603584008,0.999999958169543,1,0.934858410457205,1
11,32,127.519299345728,131.06318810095,4.89971176644392,0.999999999999899,1,0.999983069083894,1
11,33,131.032341769144,131.323724937719,4.4908087895707,1,1,0.999997689665804,1
11,34,127.451183078274,124.723688153739,4.09220829437711,0.999999999999788,1,0.999680766542888,1
11,35,127.361326791753,126.300735505775,4.21821579321625,0.999999999999934,1,0.999886357993104,1
11,36,123.271356069828,122.029483107426,4.29138746887855,0.999999999834642,1,0.995710837729546,1
11,37,119.078501772992,121.254363468073,4.30592720401915,0.999999999408087,1,0.99264680094825,1
11,38,116.688268009167,118.782547943928,4.3113832946535,0.999999981160495,1,0.968777256459055,1
11,39,125.434638859441,125.081350595838,4.48662848977597,0.999999999988874,1,0.999299032642393,1
11,40,129.1711068489,125.504041262387,4.22128411112772,0.999999999999723,1,0.999763121952704,1
11,41,125.40066736401,123.119884188741,4.15305300997768,0.999999999992883,1,0.998551786319791,1
11,42,120.537551440551,119.899215091406,4.12526419899155,0.9999999991295,1,0.986718058250764,1
11,43,123.178977726191,120.27279494377,4.17875748740038,0.999999999193423,1,0.988662768220986,1
11,44,118.373694226983,120.752483503629,4.29492843405268,0.999999998892102,1,0.990068422818868,1
11,45,98.0664888449373,99.0381564769158,3.58636416216579,0.866102533395521,1,0.000546087219920222,0
11,46,99.0947829375164,96.2426166925472,3.63607043201513,0.627095563504859,1,3.30600640376932e-05,0
11,47,101.428754917924,100.476603513692,4.40311275599876,0.890518090780234,1,0.00981894198390842,0
11,48,107.244411827269,102.165301787416,3.94450757842538,0.964095265201136,1,0.0147645897605768,0
11,49,98.6517922310838,98.8129988287389,4.23079858482601,0.812229555797536,1,0.00239045815733685,0
11,50,88.417506874303,87.7987776397754,3.77542023238192,0.0271569899465522,0,6.04302941020762e-10,0
11,51,86.9475760667511,86.8799306282295,3.88921116626398,0.017677131048903,0,4.19176582333591e-10,0
11,52,92.0924093717542,91.39503881273,3.84917387185743,0.170255021471129,0,2.47394533192669e-07,0
11,53,88.3686233877297,88.4482850592474,3.63034018617419,0.0342035788917536,0,4.04562161548938e-10,0
11,54,89.9363993809369,89.041263170533,3.88227176950908,0.0604124921368869,0,1.12401120633265e-08,0
11,55,92.3883299978617,93.4142873398718,3.8356584699467,0.333570412276115,0,3.09783931751184e-06,0
11,56,88.7186116739986,88.6131499555981,3.59246515879331,0.0362762175518065,0,3.59155261087096e-10,0
11,57,87.1558985481232,85.3387364284095,3.61114393568937,0.00353954762087705,0,9.82991466003114e-13,0
11,58,87.521910812015,87.2315550531435,3.88476874300143,0.0218910973837459,0,7.06483871404373e-10,0
11,59,85.1302727911835,85.1541850266385,3.7948797098987,0.00450939740895107,0,7.66142704833328e-12,0
11,60,84.4241802336526,81.1321212540501,3.86079987851188,0.000153972129848357,0,8.54871728961371e-15,0
11,61,79.3403834321978,77.5042757600448,3.34085871024421,7.36015194346962e-08,0,0,0
11,62,84.2078336490765,83.3730879390646,3.39055572163508,0.000282319837196843,0,3.33066907387547e-16,0
11,63,86.2986392628333,83.8893010672099,3.54078794006552,0.000799835897351442,0,1.65423230669148e-14,0
11,64,83.0001590270867,84.2183284934964,3.43889533733615,0.000805803136357364,0,5.99520433297585e-15,0
11,65,84.8466577116063,87.2842260623263,3.72180148224684,0.0182954075826514,0,1.44161349524552e-10,0
11,66,85.0836852159059,88.9223224823671,3.71301954241021,0.0490568419882765,0,2.06792150070356e-09,0
11,67,90.3066505449632,90.7287190773731,3.81465147227717,0.127882506887622,0,7.66703058818763e-08,0
11,68,85.3455931746987,87.7176060400721,3.77669519513239,0.0258774310970349,0,5.35213540153734e-10,0
11,69,79.4474008001143,80.5587508132274,4.04278613845834,0.000166668719519314,0,4.07451850037432e-14,0
11,70,73.7131113588041,71.5332961627164,3.55252226187088,1.75235381760785e-11,0,0,0
11,71,73.1044514450459,70.1993511762659,3.51398996815057,7.42517158869305e-13,0,0,0
11,72,76.926381255774,74.4270675459093,3.83229324576251,3.62253271823931e-08,0,0,0
11,73,78.8222712368272,78.0424861367831,3.9833069286927,9.63484890703636e-06,0,1.11022302462516e-16,0
11,74,68.694768881928,68.2512515343992,3.87840126728517,2.3671065108033e-12,0,0,0
11,75,77.2077952360447,71.3405804594699,3.81468803221197,2.50256815270689e-10,0,0,0
11,76,92.1290025682619,88.6111761089599,3.94333125055024,0.0508814990290799,0,9.8722344743507e-09,0
11,77,89.022974492549,89.509605579515,3.99467821916916,0.0821997971719267,0,5.27012992135312e-08,0
11,78,82.4535688504567,83.1833858179987,3.52723038579296,0.000378262081012326,0,2.77555756156289e-15,0
11,79,81.1796182927084,84.2574561723021,4.24565321362013,0.00545922309023272,0,2.18919105066107e-10,0
11,80,85.7565296397894,90.4573554078831,4.01690590652299,0.125733872085168,0,2.18842634125416e-07,0
11,81,85.8195746511596,87.5176554930134,4.10658482822573,0.0330607965091254,0,7.68767405290305e-09,0
11,82,87.6535412295363,88.3317945266465,3.72971147850688,0.035537639229924,0,9.23688125986644e-10,0
11,83,90.7360307589097,92.9218646056115,3.84072297576031,0.2885180742649,0,1.72651300378579e-06,0
11,84,87.8034450775025,89.3352728305468,3.93601160748164,0.0727734647854791,0,2.65359828555134e-08,0
11,85,84.8636510585218,88.4295753094145,3.85581372904616,0.0426612194650881,0,3.54555484971542e-09,0
11,86,87.0947272675562,90.4327258943536,4.26890490178165,0.138990823375202,0,9.71100299507199e-07,0
11,87,94.9405080704656,98.6353632826505,4.4421132399168,0.789301168477046,0,0.0031936455448659,0
13,2,88.3022891747012,88.9100181033389,4.05877497769748,0.0647351163306371,0,3.70548337569332e-08,0
13,3,85.4605857701334,84.5816696072321,4.03112964119073,0.00465679987088452,0,4.24804635912324e-11,0
13,4,86.3450046625671,83.4349277115554,4.14728639915101,0.00252366270195636,0,2.25561791467044e-11,0
13,5,88.413422486524,92.0018502970752,4.12038647677018,0.228695874573373,0,2.68131257097348e-06,0
13,6,84.5135098030979,84.7888865933357,3.80584097984852,0.003469021680085,0,4.50894876991015e-12,0
13,7,89.0315117477482,86.2655828287875,4.08376520611505,0.0156018859624802,0,1.01410357888909e-09,0
