"scenario_id","A_RMSE","B_RMSE","C_RMSE","D_RMSE","A_Bias","B_Bias","C_Bias","D_Bias","rep"
2,0.0676426192007406,0.06342252403334,0.0676426192007406,0.0462425409118482,-9.61964324315085e-05,-0.00150277849917815,-9.61964324315085e-05,0.000685312962669107,19
2,0.068747818231666,0.0768288165730807,0.068747818231666,0.0380188090522241,-0.00187629085762749,-0.00303448751890939,-0.00187629085762749,0.00213041779524847,20
2,0.0657890477072462,0.0678418625466142,0.0509958043545338,0.0473180120326702,-0.00123057807591198,-0.00165485971825607,0.00224302812958237,-0.000560913345576308,21
2,0.0758944938470874,0.0750015740163982,0.0758944938470874,0.0750015740163982,-0.000750459104687059,-0.00108548823551466,-0.000750459104687059,-0.00108548823551466,22
2,0.0685720137351539,0.0653243090732422,0.0685720137351539,0.0653243090732422,-0.00462885304528139,-0.00471481019517001,-0.00462885304528139,-0.00471481019517001,23
2,0.06912740698716,0.0627148644191841,0.0515538982997396,0.0497061210583818,-0.00155950952917089,-0.00126370459938179,-0.00048806838271256,-0.00108809649425741,24
2,0.0852007976217597,0.0837617143599714,0.0480261201802405,0.0473010563812752,-0.00309633171466057,-0.00329761046831067,0.000759194595956905,-0.00199125523990351,25
2,0.0694241038666811,0.0808435230003693,0.0694241038666811,0.0535505006681232,-0.00460541413561691,-0.00553958667528095,-0.00460541413561691,-0.00348265189859646,26
2,0.0719752525038978,0.0764671388472188,0.0477125595038853,0.0885428525773871,0.00051936151759133,0.00190402396250335,0.000220751993360717,0.0138437829563952,27
2,0.0761788004887493,0.0747200405516198,0.0761788004887493,0.0471867897054044,0.000782573004277426,0.000480823532858631,0.000782573004277426,0.000133344742810847,28
2,0.0747184554490645,0.0634726766394317,0.0747184554490645,0.0634726766394317,-0.00509426193092574,-0.00301078590943103,-0.00509426193092574,-0.00301078590943103,29
2,0.0566938615446886,0.0546651460864464,0.0486027158412402,0.0462872667268636,-0.00155465442003676,-0.00181309907671926,-0.00125735934009674,-0.00180790507094977,30
2,0.0708399741583997,0.0745761631289101,0.0539496031265757,0.0745761631289101,-0.00641813151609039,-0.00682267928430832,-0.00439259420914356,-0.00682267928430832,31
2,0.0727319180872958,0.0715455881806642,0.0727319180872958,0.049905829677455,-0.00545548392382478,-0.00574331987094547,-0.00545548392382478,-0.00298155206326916,32
2,0.0660338019257906,0.064680633334277,0.0471146267625594,0.064680633334277,5.86321011426494e-05,-0.000130112334239577,0.00627245848596175,-0.000130112334239577,33
2,0.0803185092791749,0.0798112065734917,0.0803185092791749,0.0798112065734917,-0.00302336892289035,-0.00179956528937322,-0.00302336892289035,-0.00179956528937322,34
2,0.0690229075561142,0.06765862857553,0.0690229075561142,0.06765862857553,-0.00858192002157483,-0.00876040220681367,-0.00858192002157483,-0.00876040220681367,35
2,0.0711974627833128,0.0700582762361786,0.0711974627833128,0.0700582762361786,-0.00488087693527268,-0.00511707978970268,-0.00488087693527268,-0.00511707978970268,36
2,0.0833839852061256,0.0836546347422696,0.0513552046029799,0.0490580852278437,0.00102231847443521,0.000571222768967074,0.00360209221053122,0.00275753277823404,37
2,0.0660882401775348,0.0654066943834172,0.0547882379483672,0.0504190748243939,-0.00231550204629353,-0.00278391728190811,-0.00171010400230787,-0.00170935588176862,38
2,0.0719373431580456,0.0715443971996067,0.053701269629202,0.0523808565677599,-0.00105977814516832,-0.0015386837113747,-0.00112442922906506,-0.00157839714876304,39
2,0.0701720155675586,0.0735597669947055,0.0701720155675586,0.0537739990568403,0.00467730837768842,0.00486570563910845,0.00467730837768842,0.00576501882649511,40
2,0.0639630539466193,0.0632203924107926,0.0639630539466193,0.150980464092011,-0.00342233867736258,-0.00360855235596195,-0.00342233867736258,0.0461569027380328,41
