"scenario_id","T","rep","E_RMSE","F_RMSE","E_Bias","F_Bias"
2,120,45,0.0615797351579307,0.100287395185973,-0.00207311293857785,-0.00662720525950839
2,120,46,0.0628098209331339,0.0967131914281958,0.00147712121462899,-0.00330996752727276
2,120,47,0.0632613626855437,0.122096420968748,-0.00375077366352486,0.0167838757588818
2,120,48,0.0762508070519844,0.0897583083446043,-0.00376075853557427,-0.00781782776527575
2,120,49,0.0704734617241218,0.113523082536092,-0.0015968485798575,0.00874461240671954
2,120,50,0.0631249260739253,0.102798223332842,0.00156787262752229,-0.00466241899802415
2,120,51,0.099015423557389,0.113267618326876,-0.0106392734336932,-0.0149126294422644
2,120,52,0.0642241368704097,0.092579484023644,-0.00463113102216013,-0.00696797478796442
2,120,53,0.0755219419933678,0.103005399738997,-0.00967641886445225,-0.00231671596528531
2,120,54,0.0672899957864869,0.124106712701201,-0.00117863935556443,-0.0479432195033998
2,120,55,0.0735424097861867,0.288438450802167,-9.42838234474834e-05,-0.135352250086531
2,120,56,0.0613371990750943,0.0977643180627903,-0.00184852398663961,-0.00742376247980083
2,120,57,0.0703978749774292,0.105227665702159,-0.0105360682320596,-0.0131781834251884
2,120,58,0.0719510663806952,0.107834139196577,-0.00573126699725084,-0.0105603302818678
2,120,59,0.0667756457496897,0.0998249277923954,0.000707022675425028,-0.00748148761743348
2,120,60,0.0606357644491631,0.100296855653281,-0.00402006779926459,-0.00834140052447314
2,120,61,0.0630607191717775,0.099544858371762,-0.000689288528006182,-0.00485527799341066
2,120,62,0.220605407810346,0.0984185822233461,0.0352971134947914,-0.00878946854313515
2,120,63,0.0695627900076013,0.0976280116067729,-0.00289612231751199,-0.00689346534192084
2,120,64,0.0583134909438159,0.0861278122317886,0.00132602882688927,-0.0031650835386388
2,120,65,0.0628317020890669,0.095884266233484,-0.00299059114237492,-0.00936492678372693
2,120,66,0.0626952880457543,0.101417118785514,-0.00217312514365998,-0.00909413165309968
2,120,67,0.0751476779306837,0.0972855875910952,-0.0013997916872939,-0.0072570001506987
2,120,68,0.0724203471722056,0.103528002642132,-0.00483579097551345,-0.0154452269401099
2,120,69,0.0605868053245733,0.100346924164453,-0.00365165264570661,-0.0123321987335133
2,120,70,0.0693163843830029,0.0961981003810851,0.000983984575775814,-0.00643493867354027
2,120,71,0.0630043675810586,0.191126842638331,-0.00502118529039491,-0.0802068709737691
2,120,72,0.0598334104870793,0.085095326571687,0.00109347008376023,-0.00262347527224829
2,120,73,0.0617089449226779,0.101137510758761,-0.002699442383732,-0.0116147496759543
2,120,74,0.0650242397449928,0.101001157014459,-0.00556026360657667,-0.0113894613622959
2,120,75,0.0563687004323145,0.0948405156018085,-0.00088342111036991,-0.00499620380464779
2,120,76,0.0592634321875328,0.0997264089801782,-0.00114327108071833,-0.00931228968016988
2,120,77,0.0714202070962775,0.0978848121778995,-0.00465112934678188,-0.0101508367747017
2,120,78,0.0637040289767598,0.116388756088838,-0.00349123972778908,0.0144527783400157
2,120,79,0.0622893065979613,0.115708895614042,-0.00842252389563527,0.0180890006469199
2,120,80,0.070436098063181,0.106032637746241,-0.00581187857994386,-0.00162599343183043
2,120,81,0.0697968292813256,0.107407721373075,-0.00461472594839142,-0.0121694293801061
2,120,82,0.0711847312806966,0.10244093878009,-0.00653888933104125,-0.0108485820996384
2,120,83,0.0602312647544102,0.0940957408108356,0.00101217893217402,-0.00667415496939867
2,120,84,0.0751608936932726,0.124163827967101,-0.0066338877834288,-0.0100847969002464
2,120,85,0.0667958559246247,0.0973771140270406,-0.00433410516560817,-0.0148453359670994
2,120,86,0.0550769431742294,0.0890632295676998,-0.00325414099388807,-0.00536846660849335
2,120,87,0.0603176849561343,0.102215495539026,0.00119935556969241,-0.0066127155139413
2,120,88,0.0631364923110766,0.0992367002415652,-0.00286013154107575,-0.00805477995017097
2,120,89,0.0646459237424181,0.098364001479738,-0.000968766984830965,-0.00723371976867384
2,120,90,0.069163631618364,0.117596627763062,-0.00545884098139559,-0.0291164879919345
2,120,91,0.0759968458357561,0.0934009335903439,-0.00466068162657919,-0.00491119667807908
2,120,92,0.0671333547630456,0.101994927630578,0.00416224704277196,-0.00528320877459049
2,120,93,0.0813550260286262,0.0904248295184021,-0.00417839678374942,-0.0077602669411531
2,120,94,0.0659701484563077,0.0961777020014389,-0.0114138185039859,-0.0163391180318209
2,120,95,0.0746306896166075,0.102862609873487,-0.000124204498229399,-0.0112143549285342
2,120,96,0.0789279811366395,0.109015730486836,-0.00879243747269836,-0.0153582429609981
2,120,97,0.0675672166478654,0.0928809265448367,-0.00110567761279569,-0.00667027073301859
2,120,98,0.0673924730127592,0.0952101946176022,-0.000673377984470415,-0.00604817401132696
2,120,99,0.0575236998295585,0.103133050586011,0.000387894083015648,-0.0043049758418856
2,120,100,0.0468375065709691,0.0925685618601729,-0.00224010831983084,-0.00819511346476487
3,120,1,0.0841787753197642,0.136070931114827,-0.00857188130317613,-0.00262072075883755
3,120,2,0.0707075812381228,0.138181398088809,-0.00233325229192715,0.0166009685764082
3,120,3,0.0885839682002969,0.130813578865376,0.0057805687335205,0.012714780287582
3,120,4,0.0965582136443473,0.12264582532824,-0.000463660117048707,0.00256404558847439
3,120,5,0.0755026991815717,0.121278261013155,-0.00392446026574554,-0.00358492315559676
3,120,6,0.0825489140367197,0.119708072427439,-0.00813475173591527,-0.00860254854313188
3,120,7,0.0770031118558843,0.12892246563651,-0.00308138412306418,-0.00230588091785948
3,120,8,0.0796644778277967,0.129916316041595,0.00179074889174574,0.00282350165532955
3,120,9,0.0843912540208107,0.129387208346054,-0.00585421191607577,-0.00120125012886385
3,120,10,0.0883402788222678,0.150296470256554,-0.00457193038856927,0.0286339804556654
3,120,11,0.0851475729863128,0.127356395226971,-0.0012058869195251,0.00194912265796523
3,120,12,0.117361671821322,0.139871896757125,-0.00932602396531029,-0.00984502086446771
3,120,13,0.0871283340877392,0.128789082938386,-0.00647625101865161,-0.00433208611281709
3,120,14,0.0781191119372532,0.121065852139453,-0.0079708836709143,-0.00865667363001399
3,120,15,0.0830227952817399,0.141008663087042,-0.00801599554237587,-0.00175324250721604
3,120,16,0.079318840471831,0.127618428803655,0.00355273815222258,0.00680920831710936
3,120,17,0.101790838903498,0.130102547034492,-0.00774006386453523,-0.00296755292381574
3,120,18,0.102448465703815,0.169153479623943,-0.011024342390701,0.0205250597038491
3,120,19,0.108559661495178,0.134073145584514,-0.00978876448347123,0.00319483480485071
3,120,20,0.0775186071723447,0.154796005621907,-0.000951771549626915,-0.02470381852709
3,120,21,0.132170164911186,0.109662564033808,0.0154136740166742,0.0053198202976126
3,120,22,0.0880765667854277,0.133819384752937,-0.0103030681843161,-0.0075203399855016
3,120,23,0.0872440600333809,0.135843109480197,-0.0130935052387032,-0.00795567084910859
3,120,24,0.0839056865916618,0.129211702451246,-0.0102992237640974,-0.00375048021711655
3,120,25,0.0886249038585243,0.141450983448454,-0.0113236891028716,0.00485517075864463
3,120,26,0.113165408503135,0.149306593960755,-0.00982726172344792,-0.0200150879786801
3,120,27,0.0909238367161747,0.151390277273163,0.00574752626890832,-0.0140878259493714
3,120,28,0.0799862800095051,0.12861168934529,-0.00169970081625728,0.004929171105637
3,120,29,0.0735168195271514,0.106164509041912,0.000128628979405755,-0.00381494044433604
3,120,30,0.0677801770765618,0.10805748771291,-0.00367640220145933,-0.000179971441573595
